@relation wicket

@attribute text string
@attribute isSurprise {0,1}

@data
'ComponentRenderer.renderComponent fails to render two components with different component IDs   \tAfter WICKET-5232 was fixed  #renderComponent now accepts component with any component ID. However since the markup of the RenderPage is cached  after calling #renderComponent for one component it will fail for components having different component ID.This could be fixed as I suggested in WICKET-5232: RenderPage could implement IMarkupCacheKeyProvider interface and return null in #getCacheKey.   ',0
'XmlAjaxResponse restores wrong response   \tXmlAjaxResponse#writeComponent() erroneously sets the passed response into the requestCycle  although it never was the old (=original) response: @Overrideprotected void writeComponent(Response response  ...){ ... // Restore original response RequestCycle.get().setResponse(response);}AjaxRequestHandler#respond(...) restores the correct old response afterwards  but temporarily the current response of the RequestCycle is wrong.   ',1
'Wicket Tree rendering broken in 7.x   \tWhile testing WICKET-5267 (EventDelegationBehavior) I\'ve noticed that the Tree component renders with broken layout in Wicket 7.x.It looks like a CSS related issue.   ',1
'Tabindex overwritten in modal window for IE - Works in FF  Chrome   \tAttribute tabindex gets overwritten in ModalDialog  when using IE 8 9 10.. It works fine in FF  Chrome.This breaks chances of creating accessability by using tab.See attachment for testproject  which works in ff chrome  fails in ie 8 9 10.1) Open modallink (lightbox)2) use tabbutton - in ff  chrome you\'ll tab between closebutton and content  in ie this fails cause tabindex gets overwritten by -1. I suspect it\'s this codepart in modal.js that does it.if (Wicket.Browser.isIE()) { this.disabledTabsRevertList = []; for (var j = 0; j &lt; this.tabbableTags.length; j++) { var tagElements = doc.getElementsByTagName(this.tabbableTags&#91;j&#93;); for (var k = 0 ; k &lt; tagElements.length; k++) { // if this is not an iframe window and the element is child of window content  // don\'t disable tab on it if (win.isIframe() === true || this.isParent(tagElements&#91;k&#93;  win.content) === false) { var element = tagElements[k]; element.hiddenTabIndex = element.tabIndex; element.tabIndex=\'-1\'; this.disabledTabsRevertList.push(element); } } } }   ',0
'o.a.w.a.AtmosphereBehavior onBroadcast should log DEBUG  not INFO   \tLogging of onBroadcast is too verbose to be on INFO level :14:48:54.812 | INFO | oryBean_Worker-4 | o.a.w.a.EventBus | pache.wicket.atmosphere.EventBus 203 | registering component for page 1 for session A3D08FEE5445F872C8A69289C00F79E3: crumbHolder:jobListPanel14:48:54.831 | INFO | Shared-AsyncOp-0 | o.a.w.a.AtmosphereBehavior | et.atmosphere.AtmosphereBehavior 129 | onBroadcast: 32501&lt;|msg|&gt;&lt;?xml version=\'1.0\' encoding=\'UTF-8\'?&gt;&lt;ajax-response&gt;&lt;component id=\'jobListPanel1ea9\' &gt;&lt;![CDATA[&lt;div id=\'jobListPanel1ea9\'&gt;&lt;h3&gt;Device Presences&lt;/h3&gt;&lt;div class=\'btn-toolbar\'&gt; &lt;a href=\'#\' class=\'btn btn-danger\' id=\'deleteAllBtn1f27\'&gt;&lt;i class=\'icon-trash\'&gt;&lt;/i&gt; Delete all&lt;/a&gt;&lt;span style=\'display:none;\' class=\'wicket-ajax-indicator\' id=\'deleteAllBtn1f27--ajax-indicator\'&gt;&lt;img src=\'./wicket/resource/org.apache.wicket.ajax.AbstractDefaultAjaxBehavior/indicator-ver-1373820815000.gif\' alt=\'\'/&gt;&lt;/span&gt;&lt;/div&gt;&lt;table id=\'devicePresenceTable1f33\' class=\'table-striped table-bordered table\'&gt;&lt;thead&gt; &lt;tr class=\'navigation\'&gt; &lt;td colspan=\'5\'&gt;...It should be DEBUG level only   ',0
'Too deep recursion in AbstractHierarchyIterator   \tIn application we have code as follows: MarkupContainer mc = ...; ComponentHierarchyIterator iter = mc.visitChildren(FormComponent.class); for (Component c : iter) { ... }However  when run  on many pages this causes java.lang.StackOverflowError  with lots of the stacktrace filled with lines like this:... org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveUp(AbstractHierarchyIterator.java:302) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveUp(AbstractHierarchyIterator.java:302) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:259) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveDown(AbstractHierarchyIterator.java:170) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:236) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveUp(AbstractHierarchyIterator.java:297) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:259) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveDown(AbstractHierarchyIterator.java:170) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:236) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveDown(AbstractHierarchyIterator.java:170) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:236) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveDown(AbstractHierarchyIterator.java:170) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:236) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveDown(AbstractHierarchyIterator.java:170) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:236) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveUp(AbstractHierarchyIterator.java:297) org.apache.wicket.util.iterator.AbstractHierarchyIterator.moveUp(AbstractHierarchyIterator.java:302) org.apache.wicket.util.iterator.AbstractHierarchyIterator.nextNode(AbstractHierarchyIterator.java:259)...It seems that the search for next component in the iteration produces too deep recursion here (not infinite  but too deep for processing a typical page with relatively lots of components) and I suspect that the length of the stack used by the iterator is proportional to the total number of components in the page.   ',0
'MarkupCache ignores enforceReload flag   \tMarkupCache ignores the enforceReload flag in the loadMarkupAndWatchForChanges() method. v6.9.1 lines 498 to 511 should be wrapped in an \'if (!enforceReload){ }\'.   ',0
'AuthenticatedWebSession#authenticate should be protected  not public   \tA common source of confusion in trainings is that when implementing security using wicket-auth-roles  you have to implement #authenticate in your own session class  but in the login form\'s #onSubmit you have to call #signIn.Both #authenticate and #signIn are public and both have identical signatures. Their names mean basically the same thing too. This is rather error-prone.I propose changing the visibility of #authenticate to protected. That way  it will still work the same as it does now  except it won\'t show up in code-completion anymore and won\'t compete with #signIn anymore.This should not be an API break  since #authenticate is abstract anyway and is always implemented in user code. Raising visibility from protected to public is always legal  so user code should not break from this change.Opinions?   ',0
'No page id appended to some stateful pages using repeaters   \tMy test case is a page containing a ListView with a single stateful child. In that case  there is no redirect done to append a pageId to the url because the page\'s statefulness check is erroneous.Analysis:This calls page.isPageStateless() to dertermine whether a pageId should be addedBookmarkableMapper(AbstractBookmarkableMapper).getPageInfo(IPageRequestHandler) line: 440BookmarkableMapper(AbstractBookmarkableMapper).mapHandler(IRequestHandler) line: 387SystemMapper(CompoundRequestMapper).mapHandler(IRequestHandler) line: 215RequestCycle.mapUrlFor(IRequestHandler) line: 429WebPageRenderer.respond(RequestCycle) line: 268RenderPageRequestHandler.respond(IRequestCycle) line: 165RequestCycle$HandlerExecutor.respond(IRequestHandler) line: 861RequestCycle$HandlerExecutor(RequestHandlerStack).execute(IRequestHandler) line: 64RequestCycle.execute(IRequestHandler) line: 261The problem I see is that AbstractRepeater\'s onPopulate() is called during onBeforeRender() and this is not done when the stateless status of the page is first checked. Therefore  no pageId is added unless other components not located inside repeaters are also stateful. See thread http://wicket-users.markmail.org/thread/6q2dmns7lqjgkok7I will add a quickstart.   ',0
'if wicket is an external lib  BundleStringResourceLoader doesn\'t work   \tWe have got serveral Wicket-based Wepapps on our server and in order to save space  we have move all shared libs (including wicket) into a shared folder which is included via the \'common.loader\' of the catalina.properties file. (Using Apache Tomcat/7.0.39)The Problem is now  that StringResourceModel works normal  but the BundleStringResourceLoader doesn\'t work anymore. It always returns null.How to reproduce:Build attached quickstartRemove wicket-libs from warDeploy in Tomcat   ',0
'PriorityHeaderItem+OnDomReadyHeaderItem has no priority in Ajax response   \tPriorityHeaderItems+OnDomReadyHeaderItem have no priority in Ajax responses.org.apache.wicket.ajax.AbstractAjaxResponse.AjaxHeaderResponse#render() doesn\'t extract the wrapped header item and thus doesn\'t process OnDomReady/OnLoad/OnEvent header items properly.   ',0
'Wicket doesn\'t encrypt links and Ajax URLs for mounted pages when CryptoMapper is used   \tURL encryption does not work in Wicket links and Ajax URLs.For links the URL appears unencrypted in the href attribute value and is only later forwarded to the encrypted URL using a 302 response.I am uploading a quickstart.   ',1
'org.apache.wicket.util.string.StringValue#equals broken   \tThe #equals implementation for org.apache.wicket.util.string.StringValue is broken. The following throws an exception instead of just printing \'false\':StringValue val = StringValue.valueOf(\'bla\'  Locale.FRANCE);StringValue val2 = StringValue.valueOf(\'bla\'  Locale.CANADA);System.out.println(val.equals(val2));This part of #equalsObjects.isEqual(locale  stringValue.locale)should probably be replaced with something like(locale == stringValue.locale || (locale != null &amp;&amp; locale.equals(stringValue.locale))-&gt; Objects.isEqual is not suitable to determine equality of Locale   ',0
'ResourceAggregator looses information about priority/filtering/... when using a bundle   \tIf a resource reference is part of a bundle and this resource reference is rendered with PriorityHeaderItem then the bundle is not rendered with priority.   ',0
'SourcesPage fails on resources with non-ASCII characters   \tWhen created with a String input argument  XhtmlRenderer uses the deprecated java.io.StringBufferInputStream  which \'does not properly convert characters into bytes\' (javadoc).Thus the rendered output may contain invalid characters for the Ajax response.   ',1
'wicket-bean-validation PropertyValidator_fr.properties.xml : org.xml.sax.SAXParseException   \tFrench translation for wicket-bean-validation was added in WICKET-5333.It was a properties file that was working.Unfortunatly in the source code it was changed in a XML file that is not weel-formed!java.util.InvalidPropertiesFormatException: org.xml.sax.SAXParseException; lineNumber: 24; columnNumber: 110; The content of elements must consist of well-formed character data or markup. at java.util.XMLUtils.load(XMLUtils.java:76) ~&#91;na:1.7.0_21&#93; at java.util.Properties.loadFromXML(Properties.java:868) ~&#91;na:1.7.0_21&#93;   ',0
